,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.068.305/0001-35,-0.7532348317134907,0.9863676050592303,0.01921455251004305,-0.9188369516679883,0.02354779235606119
1,00.071.477/0001-68,0.4521363934202983,-0.7879439583126733,0.09889457625993694,0.42340510553744504,0.01680796446311334
2,00.180.995/0001-10,-0.7985586502445833,0.9875026546678507,0.03187005638920108,0.8552530416649066,0.026741714862889683
3,00.222.816/0001-60,0.7950692971373706,-0.9496014145569754,-0.25017545000335645,0.9610710407848836,0.028055977354468374
4,00.756.851/0001-69,0.7025298176953487,-0.9490726387642187,-0.1873225891784752,0.96500027654711,0.021976878654791053
5,00.785.365/0001-79,-0.7825170310635988,0.9913101518977292,0.0661377155128459,-0.1671247789227796,0.020789837642491503
6,00.793.947/0001-05,-0.7531141516516441,0.9730565213714443,0.08391451221630059,-0.6785727733063585,0.01938139426842093
7,00.817.201/0001-86,-0.7601977656819151,0.9886972883150967,-0.04053953026900379,0.5492257938019341,0.018642630946630608
8,00.822.933/0001-64,-0.7560351443620817,0.7795494601451283,-0.008371518975357312,-0.9785486230372705,0.02690525668019125
9,00.824.198/0001-28,-0.749929269302496,0.9798866453032004,-0.026099603948413548,-0.791871488687255,0.024753145505347497
10,00.826.386/0001-95,-0.38983733534288045,0.773485609586423,0.06251064329141504,-0.010400076295521152,0.022291217489025072
11,00.826.901/0001-37,-0.721158592269755,0.9808758842105996,0.008438052270742135,-0.17476914669825047,0.024994794137906534
12,00.826.907/0001-04,-0.7838173909885874,0.9878108648985057,0.05201282918520234,-0.9874978220351392,0.02450326799796978
13,00.826.911/0001-72,-0.7742921624569152,0.9911620853837577,0.06542639687546983,-0.6686157504084167,0.019070580216644567
14,00.829.282/0001-34,0.7814996358066773,-0.9217312007919694,-0.09691924785844579,0.3182377713796633,0.02214214648847643
15,00.829.288/0001-01,0.6416895500569408,-0.9207600936267193,-0.035383005714313284,0.015053595410150694,0.027064979033209632
16,00.829.292/0001-70,0.7776368357755579,-0.9489640814318531,0.028181855768304735,-0.5614127506269377,0.026392358074861903
17,00.832.414/0001-87,-0.7733797526351976,0.990054773264559,-0.07425885605754358,0.20585744862317948,0.022246383953909273
18,00.832.424/0001-12,-0.7386906404565478,0.980548438241936,-0.09657468028221362,0.09982232332787958,0.019190932438119552
19,00.832.431/0001-14,-0.7836261475879202,0.9900543466235626,0.02880043617661819,-0.6355335532178155,0.022221660861417886
20,00.832.443/0001-49,0.8571123861043835,-0.945532502247097,-0.04613179123009764,0.8284443263124153,0.027765920382417198
21,00.832.445/0001-38,-0.7564639919821169,0.988922381748777,0.018131873780362816,0.3747804753624936,0.019421596047990007
22,00.832.587/0001-03,0.6405970102706717,-0.9511961848633951,-0.12251151142622244,0.9080028977124164,0.025803947435114605
23,00.832.696/0001-12,-0.7248698353321451,0.96932354991907,0.010044910231221081,0.2208641216719633,0.027121259925538925
24,00.834.072/0001-34,-0.6536988616240378,0.9481005498138811,0.03618408853011643,-0.5525209893334574,0.0233470861234603
25,00.834.074/0001-23,0.3969070300009592,-0.6563194031000283,-0.09165759736981678,0.6439502907660171,0.013227435545478722
26,00.838.266/0001-08,-0.8726203042965038,0.939827213600055,0.009189361744755842,-0.9669250111650667,0.024940768197655387
27,00.979.181/0001-40,-0.7641535874520569,0.9303232035527795,0.014725916601758697,-0.902575620709433,0.018227955696182758
28,00.982.697/0001-43,,,,,0.026854376153473414
29,01.129.004/0001-37,0.714124051872475,-0.9573135460087414,-0.10826787473792161,0.9828895680391947,0.027189821356624802
30,01.165.781/0001-37,-0.7706581792760113,0.9619491002871509,0.137075755005852,-0.9152806987636873,0.024870298106003785
