,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.982.697/0001-43,,,,,0.04036458268181254
1,01.309.845/0001-26,-0.2894699979418745,,0.012279660920764336,-0.8583174915160908,0.06919894843214444
2,01.361.072/0001-27,-0.590823418328844,0.8405941954056598,-0.011912641625950123,0.6519547843746023,0.028239094396759517
3,01.361.073/0001-71,-0.6015398473820002,0.9351002479569869,0.03872126920066362,0.7193925662741623,0.040246877064924
4,02.887.434/0001-80,-0.5383714074340215,0.8989669396100348,-0.006340354367178531,0.9459581144242538,0.036524881333750356
5,02.937.706/0001-00,,,,,0.06921315260802598
6,03.102.098/0001-86,,,,,0.06795744149734759
7,03.322.891/0001-90,,,,,0.08990440572515633
8,03.322.908/0001-00,,,,,0.04213036847112473
9,03.381.437/0001-00,-0.48732160996083124,0.572406052764836,0.028563292377110024,0.22231531701407184,0.06621707078966879
10,03.432.232/0001-07,,,,,0.05610709433399651
11,03.534.590/0001-20,,,,,0.04092736088771116
12,03.657.168/0001-62,,,,,0.06449882602413805
13,03.765.828/0001-29,,,,,0.060889679351222824
14,03.877.060/0001-85,-0.266419564839732,,-0.20948768406562082,-0.6376429690990649,0.03900457577304918
15,03.998.582/0001-35,-0.3842826834182262,0.572406052764836,0.09072790599614118,-0.9285137566029119,0.07149279265838723
16,04.052.699/0001-94,,,,,0.06703315537607209
17,04.187.008/0001-60,,,,,0.05945357931772044
18,04.222.437/0001-20,-0.07605589206090073,,0.013363452441835802,-0.4256042886271017,0.06040115907064707
19,04.260.579/0001-82,,,,,0.07276715244014217
20,04.385.343/0001-72,,,,,0.049372460546264804
21,04.389.256/0001-93,-0.30235257644754837,0.572406052764836,-0.13696653131670689,-0.3414425832543016,0.0447151810425364
22,04.418.668/0001-04,0.054505405949853744,,0.0013550139875408962,,0.07269216935767268
23,04.455.642/0001-36,0.3366772169657622,-0.9318356776088345,0.04472693880567749,-0.6750721953667417,0.06051453520926542
24,04.526.508/0001-89,,,,,0.0534028463777693
25,04.530.186/0001-41,,,,,0.05066017694951272
26,04.579.712/0001-68,,,,,0.048073517390846116
27,04.657.834/0001-25,,,,,0.06395053800799129
28,04.682.487/0001-90,,,,,0.05673011008244943
29,04.696.422/0001-02,,,,,0.06514643722293754
