,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.089.915/0001-15,-0.37364813059404794,0.7541631807200925,0.008528981017005739,-0.41782105340102127,0.039278097060990516
1,00.346.750/0001-10,-0.6207422837353551,0.7149132402880369,0.055159366985835984,-0.28804516856176443,0.05301315217675116
2,00.400.490/0001-13,0.48290795668137704,-0.667826138439827,0.10232739909067498,-0.5210169210621586,0.08579738857093683
3,00.539.553/0001-17,0.8277159903609146,-0.7334684316418003,-0.03473689759761871,-0.8019923651907546,0.06882401106499375
4,00.826.903/0001-26,-0.7750558892522306,0.8822556992737639,-0.024745898634248805,-0.5423515919973555,0.0826188085605403
5,00.829.163/0001-81,-0.8520689560306454,0.913216273562391,0.028503660556689608,-0.8802040722141767,0.07475307881945242
6,00.840.008/0001-66,-0.8186996531561789,0.9437614816297267,-0.028039308267521657,-0.8308086620387319,0.08359479014892189
7,00.857.361/0001-59,-0.8342252364882865,0.8631795900176206,-0.07907380885430296,-0.6385265426913532,0.07094206272038868
8,00.947.958/0001-94,0.5612091622165747,-0.7473321917799249,0.06727515698185667,-0.8107704363259829,0.07729052046972125
9,00.973.117/0001-51,-0.7864849220819463,0.8564004158361747,-0.06486918621563546,0.7283456036783024,0.07467932727247739
10,01.099.040/0001-03,,,,,0.1060914624472638
11,01.111.801/0001-97,0.6926111767674316,-0.8306958306363043,-0.0002425781409671162,-0.9401307061302379,0.082829696860876
12,01.174.068/0001-50,-0.7475154750784688,0.6997361723771528,-0.0019603906671365446,-0.9343695967441573,0.12358156362428752
13,01.221.890/0001-24,-0.838995083599764,0.9091611193639931,-0.03193598409486246,-0.44652374978681053,0.08506214282210348
14,01.231.931/0001-63,,,,,0.07287914928596577
15,01.309.845/0001-26,-0.3071063957423777,0.4196471652297922,0.019879323522439166,-0.8291837268232216,0.09406674311591708
16,01.353.626/0001-44,0.7602594991990925,-0.9375787620300569,-0.06793544789545655,-0.9272803591252761,0.08858017171656125
17,01.394.744/0001-09,-0.09341404317586063,-0.07680795346242401,-0.03527782669947368,0.48350113262092737,0.06953106858520554
18,01.541.649/0001-82,-0.8249997110043251,0.9419140239033906,-0.0003563672171622158,0.6215201735431046,0.06641479124881515
19,01.606.543/0001-10,0.6405423087725343,-0.7955753811083058,0.0017997185159891267,0.9177800901724876,0.07191290869446662
20,01.606.544/0001-64,-0.3460890716406161,0.5609724055451412,-0.03567130804424592,-0.7379845886404082,0.08614120839763635
21,01.623.389/0001-94,,,,,0.07942884241487864
22,01.757.217/0001-03,-0.8193288838055375,0.8756432910763084,0.0050178655669813445,0.3705714474538751,0.07485347160985703
23,01.823.373/0001-25,0.6624331464655302,-0.7716392507310752,0.5812729813348172,-0.6262155802146873,0.11874294498561422
24,02.162.620/0001-52,0.5160939511382387,-0.7369551945975544,-0.05392345628187857,-0.7223047477107047,0.25042987321925825
25,02.201.500/0001-17,-0.8076860536297565,0.8097919019154107,0.015951160865647608,-0.8892079575736941,0.13275664650648666
26,02.290.305/0001-00,-0.8006413318460133,0.9449924617754023,-0.010406925302986474,0.30160001106249706,0.07250716398550905
27,02.764.423/0001-03,0.7131198715874452,-0.7591874483396674,-0.038983419701014876,-0.9946724010887595,0.08928532990318672
28,02.775.809/0001-10,,,,,0.10570046070694455
29,02.775.883/0001-37,,,,,0.07397332984219664
30,02.937.706/0001-00,,,,,0.09420557195967456
31,03.047.880/0001-40,,,,,0.06867063997064364
32,03.119.883/0001-41,0.31581862105155534,-0.4201783550391436,0.13455797405576642,-0.8117242979979612,0.07310377039281289
33,03.174.334/0001-70,,,,,0.10046151481215956
34,03.186.097/0001-67,-0.8138371445021289,0.9036508845497032,-0.017705301636447814,-0.9925274930078756,0.07325594745437801
35,03.208.891/0001-64,,,,,0.08342509183324308
36,03.306.462/0001-20,0.7780804346923726,-0.688304096596607,0.10367070480855889,-0.09771748392380976,0.09278095868923548
37,03.336.770/0001-06,-0.8249018596979782,0.9404251048607405,-0.0008514074687645624,0.10335549822656538,0.05302684171468573
38,03.381.358/0001-08,0.721561973680911,-0.9617486030366384,-0.058737857593366125,-0.428839502170282,0.08674866510777843
39,03.381.437/0001-00,-0.7731185933382322,0.798647086051755,-0.05900821798656886,0.4164399555861086,0.08850556431025468
40,03.415.955/0001-06,,,,,0.06907343803362212
41,03.432.232/0001-07,,,,,0.08346358969750636
42,03.515.391/0001-75,,,,,0.07058156222260181
43,03.536.908/0001-02,-0.833034229998124,0.7439867596551347,0.11290681309667146,0.23808912888731001,0.11386520057630037
44,03.536.912/0001-70,0.7492653389059941,-0.7132097137216646,0.032392157806251154,-0.026462610837770174,0.11349433521393552
45,03.565.811/0001-28,0.6751867862453006,-0.670627070847862,-0.08693124184386689,0.6637608512646285,0.07824086138653079
46,03.583.239/0001-20,-0.834533737149932,0.9290761777627017,-0.11358933586241515,0.8571869883442083,0.07305614659501382
47,03.589.367/0001-80,,,,,0.08447624508194068
48,03.618.202/0001-90,-0.7783259144260402,0.9345792983238572,-0.016628646273530192,0.8416176749379326,0.07313326327312424
49,03.618.256/0001-55,0.766068062060259,-0.5216437420988382,-0.07614579177507946,0.20927811455029208,0.07374751021582508
50,03.641.725/0001-57,-0.6321203197247871,0.7716007251203889,-0.0424748136720577,-0.9622474673368729,0.08857404536174962
51,03.691.061/0001-30,-0.2648946120448627,0.6902838703461199,0.040995947191004245,0.5435193959407992,0.06626018642791247
52,03.699.942/0001-06,-0.8332304274037873,0.9301639708014972,-0.05291851580388717,0.6704709166288564,0.059311398392396165
53,03.737.200/0001-10,0.49452485267739865,-0.75369289910823,0.04263168930868038,0.47994162830394405,0.06209966213877893
54,03.757.277/0001-51,-0.682849023095856,0.5207087168773501,0.04337640145638661,-0.4941343220341082,0.06161179904002197
55,03.766.361/0001-31,-0.7931828597058096,0.6895425336931449,-0.01151704636013032,0.7748426660958357,0.07678495316142264
56,03.774.967/0001-19,,,,,0.12575281221759568
57,03.792.701/0001-07,-0.7356260951789008,0.9111068382591158,0.1474994870113148,-0.8583851813917779,0.10375730122800872
58,03.804.917/0001-37,0.5630594883642976,-0.3426737767789526,-0.04762821413585186,-0.7674538916465339,0.11513990366289859
59,03.840.166/0001-04,-0.8113348186447287,0.9522297773576366,-0.02633740054658206,-0.8591746039828391,0.20767122889017642
60,03.877.060/0001-85,-0.5872974618625647,0.7385271748530663,-0.09219226778563026,0.024340702306742505,0.06251603989837501
61,03.998.582/0001-35,-0.6533163118437992,0.8121780345181002,0.03506472251377945,-0.9382929348062451,0.09694374926291507
62,04.042.603/0001-07,-0.08289661734260698,0.03442303100611954,-0.0034782451751435876,-0.9568480813814014,0.08740379313951548
63,04.052.699/0001-94,,,,,0.0889550784507659
64,04.066.545/0001-51,0.09186013506897762,-0.5889181453036798,-0.04116140719862988,-0.8062630548305257,0.07453337639761781
65,04.118.043/0001-27,-0.8216564971461777,0.9257612639134122,-0.011976258984952295,-0.9681424847809919,0.09205630919168152
66,04.128.522/0001-24,0.7819028527958837,-0.5809297719507488,-0.028794115952520346,0.7893114759299092,0.074032133764895
67,04.128.557/0001-63,0.2709078575991032,-0.1337263120638116,-0.10163687506924883,0.8681104215684596,0.07919722057371331
68,04.128.723/0001-21,0.19205939255039875,-0.18365238188084976,-0.07514874090295648,0.8861948158670749,0.07003848491285858
69,04.129.095/0001-07,0.15195994682733358,-0.06663925498922356,-0.06224000362756659,0.9697870947462935,0.07533539975068113
70,04.147.027/0001-62,-0.8417601002623054,0.9134223412093481,-0.035627985838395944,-0.28787002923311245,0.08422785884576736
71,04.187.008/0001-60,,,,,0.08474936605640658
72,04.222.368/0001-55,-0.8131862041646575,0.9043170851706648,-0.04678746558845627,-0.22491962165381657,0.08483564703621042
73,04.260.637/0001-78,-0.6871521459328152,0.446732615205971,-0.026133092872512607,-0.5890593653846874,0.11332463931408755
74,04.277.488/0001-50,-0.5323007735912055,0.7092953038986313,0.01995471491883853,-0.7441301057262392,0.08279590453190745
75,04.288.780/0001-78,,,,,0.11761523194480261
76,04.291.251/0001-23,-0.372871590889707,0.6213910995955889,0.0007561920977997882,-0.816593880483046,0.0857966139775044
77,04.310.455/0001-64,-0.4675871525447508,0.5726048162242797,0.030579892527774568,-0.6815033860510464,0.08207301749677351
78,04.311.271/0001-19,-0.38473877595555367,0.2742003099648343,0.0351287951718864,-0.8289410151316001,0.08467935226565729
79,04.328.542/0001-49,,,,,0.11378660961037429
80,04.342.594/0001-70,,,,,0.11195923564923149
81,04.345.323/0001-78,-0.7888501771242645,0.6921653185212171,-0.006396421229335978,0.7152216101092315,0.08798791460552197
82,04.455.632/0001-09,-0.07792497319002216,-0.3599572012665555,-0.07218985657607309,-0.4316550356883562,0.09306437790189283
83,04.455.642/0001-36,0.49128200298117725,-0.5701036793767325,0.040490785073006776,-0.6131620136402586,0.08253889268594924
84,04.530.186/0001-41,,,,,0.06438198035991978
85,04.579.712/0001-68,,,,,0.07151688921273505
86,04.662.147/0001-06,,,,,0.07163720211227348
87,04.804.980/0001-36,,,,,0.09626718240136728
88,04.806.420/0001-10,-0.7957943287056933,0.928793834725106,-0.06820914249898284,-0.562717181016406,0.11389708839850657
89,04.820.026/0001-37,0.5497438586913693,-0.8099578964657517,-0.030959151181990618,-0.9025955725221616,0.12143574516695504
90,04.830.474/0001-11,-0.8226935851453612,0.8916676851302605,-0.040861155032715854,0.9031574240041892,0.0668521147058386
91,04.869.180/0001-01,0.5971800750021174,-0.8477096090760826,0.10801934173344034,0.8601205950488758,0.0873162305169887
92,04.874.817/0001-40,0.21096360003877632,-0.5235983046034179,-0.07279729963527476,-0.7282811738637491,0.06439117861967804
93,05.044.708/0001-68,-0.2224667171132257,0.021828931618810818,-0.026507482947916702,-0.27681523670777103,0.08655700757916478
94,05.069.379/0001-00,0.7882178708957696,-0.9151505642981808,0.0899663772476089,-0.43595907814447094,0.09016610327573055
95,05.107.334/0001-82,-0.8193210755295771,0.9382205556366744,-0.008452500320220291,0.6627165114175596,0.07561174730195068
96,05.109.839/0001-86,-0.011809219217030677,0.004345592034191825,0.04589762449433392,-0.8106734062520908,0.0997658610647951
