,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,27.944.378/0001-08,0.3999566696910119,,0.12382343767679345,0.3062539927594917,0.013822698725236537
1,28.947.266/0001-65,0.5885221531743943,0.8663097191460081,-0.07402615372397395,0.05339053709595585,0.013738724888402299
2,18.422.272/0001-45,-0.2128309665635184,0.8882109717712874,0.1338898395674467,0.5754077403154919,0.013766042523235152
3,21.470.989/0001-77,-0.30101455444828507,-0.5205907371779513,-0.07141944777280083,-0.8867270811831707,0.013746633167686352
4,23.565.803/0001-99,0.3054740180612645,-0.9928521809532761,-0.006542836030725384,-0.9534271157535513,0.013757363246453195
5,31.963.220/0001-44,-0.13716165492134955,-0.5205907371779515,-0.054835263554452326,-0.9629518908807105,0.013752850385488728
6,34.774.662/0001-30,0.3544095326030845,-0.6691898861530953,-0.01948597576401794,-0.805952046266636,0.029306679359877918
7,24.119.462/0001-90,0.2530023503199722,-0.5205907371779515,0.048140038527350805,-0.8802356054922823,0.029295020885153313
8,24.018.977/0001-02,0.37229933116733516,,0.036023210408980016,-0.00026303086878031893,0.029134853291061958
9,24.119.419/0001-25,-0.11601142136386773,0.8852993970004044,0.035280298774120734,0.4611037224392939,0.0139086317181471
10,24.078.037/0001-09,0.23298842019974886,0.9207206049441182,-0.30536933746333883,0.6079277510733178,0.01395377700881631
11,24.029.438/0001-60,0.21896452728615873,0.9069059538520905,-0.2066555322867247,-0.8685012718237517,0.014035163583417583
12,29.298.529/0001-15,0.10120053052491144,0.9852471539983554,-0.08891490071471851,0.550159158832086,0.01687812210050113
13,23.979.285/0001-50,0.18541116079150397,0.940288382030279,-0.48658209071381037,-0.004072540794561095,0.01695610154663594
14,29.286.406/0001-64,0.1088957657499982,0.9781565552035877,0.005008917676819496,0.7045348252359593,0.01663485147927343
15,23.951.048/0001-80,0.19208989976321336,0.9027897028361273,-0.26098500406531083,0.7394828001170533,0.01706986385888145
16,13.001.211/0001-90,-0.169763941887589,0.8100542922379488,-0.01798921084058274,-0.5092169552176186,0.025890641070950654
17,31.525.084/0001-00,-0.6571854592658924,-0.8540704142778466,-0.30843370335021364,-0.3941892913015479,0.15789842187253111
18,33.784.197/0001-56,-0.6712877734535174,-0.8531413861676935,-0.17246238226312752,-0.8147276061416774,0.15852703159266016
19,13.608.337/0001-28,0.20727384279956015,0.9134763401159475,0.14349598535804312,-0.7318060085001714,0.02757962946039844
20,15.182.407/0001-54,-0.004962426900400743,,0.028040448406123856,-0.9360558076161528,0.04506561418560947
21,33.345.956/0001-84,0.020118071950538805,-0.9146430371105524,-0.07817430597972018,0.19873134367508213,0.11982745506307722
22,27.826.024/0001-50,-0.24578538361565427,0.8689829509293343,0.22231597452384777,-0.44331548311287355,0.12347339776874545
23,17.414.721/0001-40,0.4091884098078783,-0.9276636294348152,0.6648878920732768,-0.8885567448672527,0.056051132907456204
24,06.041.290/0001-06,0.41589424264384905,0.6803251906677863,0.08818359916982703,-0.9505477475394214,0.0613804464708877
25,32.240.069/0001-89,-0.695811537541549,-0.5915612668183228,0.2316198857648637,0.44390521584905196,0.031678637268438996
26,26.323.079/0001-85,-0.5158420508785954,-0.8560741137860262,-0.3204663321321971,-0.8840256913270488,0.021935265563238042
27,14.812.722/0001-55,-0.22305433557795123,0.9842241767829111,0.10791543834190874,0.8283640062697509,0.03134416131146076
28,23.732.231/0001-95,-0.25128133927715496,-0.8294866491787611,0.24426550833171434,-0.05083179432808723,0.12993257357960158
29,11.802.604/0001-78,0.39460248602015235,-0.7953834110088468,0.6249908317529513,-0.21565576178460558,0.08563394701638198
30,33.617.774/0001-15,-0.3503100119125063,-0.9205656487515944,-0.5065672352734525,0.6885036032441527,0.03511551462757397
31,18.079.540/0001-78,0.20269787072106726,-0.33630072529305377,-0.07071744214640548,-0.5363834544470687,0.09484236463024115
32,01.214.092/0001-75,-0.22329429890394265,0.6533379409201374,0.11604046984677129,0.45628506457688267,0.022839288676000446
33,31.964.487/0001-56,0.21478824652149286,-0.7396927073327481,0.006388273244438224,0.5636309593307088,0.24726473932746676
34,34.096.227/0001-02,-0.5694660354041481,-0.336039875880008,-0.052074829556890606,-0.9567557287159788,0.046048104168298534
35,23.657.960/0001-24,0.4197730786865664,-0.7396927073327481,0.16203148309757534,-0.21041921530826338,0.02988805877396156
36,15.212.344/0001-31,-0.1380836903970415,0.8238796520868437,-0.08209491428507282,0.8184010906405836,0.03877580899324114
37,18.480.735/0001-25,-0.320023705864323,-0.6620867107567364,-0.007448268623496071,0.866453558438562,0.03793490381876078
38,13.106.979/0001-29,-0.5984815321349336,-0.8845706730878334,-0.10517768067042048,-0.5085838397542041,0.038185327240163665
39,28.345.351/0001-53,-0.7221878015676905,,-0.11031819073621243,0.6111109617181584,0.05057503259196163
40,28.866.524/0001-89,-0.6377059234168072,-0.856240439017895,-0.40336715456860667,-0.8332836156334936,0.04913763119726404
41,29.232.917/0001-01,0.1008176416369199,,-0.004878156960801691,-0.00012281986874950796,0.05326286135941487
42,29.852.634/0001-54,0.3346338046527973,,-0.036783564171016546,-0.8763438692686475,0.021701996812683318
43,27.944.406/0001-89,-0.1887116495907033,0.9489955750026261,-0.0643953942389004,-0.8870676447472011,0.012667566245678177
44,05.109.839/0001-86,0.03162936753822126,0.9456397389746185,-0.025214756635250756,-0.9831945672679523,0.012638234498050549
45,29.298.540/0001-85,0.30728151068638815,-0.8408825888385872,-0.06765235375269864,-0.844322798334414,0.02384266793887102
46,28.971.643/0001-00,0.2707790274698924,0.5720904854906352,0.11203501742916182,0.8542729310537674,0.07444643996504974
47,31.525.221/0001-07,0.6015917452319018,,-0.4136005633970414,0.7532350620456425,0.0553034875697578
48,28.971.607/0001-38,0.27777774090919066,-0.8817782852716595,-0.0010903092528904484,0.9491123319838484,0.07504510892596607
49,04.806.420/0001-10,0.03306877559802982,,0.1812274510488166,-0.04796241768369776,0.11388211511663283
50,03.074.954/0001-37,-0.396247675610453,,0.26337014425695054,-0.13311511893974629,0.05104589786335742
51,03.536.908/0001-02,-0.5179051567156336,,0.12831630564369612,-0.027848203916001377,0.11401141188173579
52,01.221.890/0001-24,-0.17210607046652246,-0.7003185637470973,0.12789405248800276,-0.16019173488029023,0.04967937588268112
53,33.346.346/0001-03,0.3037374213600006,-0.5205907371779515,0.024696793635951095,-0.8639163791020773,0.08568880764389508
54,34.309.551/0001-53,0.24033676895168227,0.8999033964244283,0.20207635253536815,-0.8023796015219533,0.08283412738372126
55,29.242.437/0001-13,0.19473313333534245,,0.15299414600377015,0.1749319731908964,0.08572465932224155
56,30.317.454/0001-51,0.33382539800411365,0.9249294665203294,0.2602426580915233,-0.04196692132895011,0.08613746693942004
57,26.491.375/0001-95,0.061081416015831835,0.9629805997960736,-0.13477864768968445,-0.9374920967065904,0.02187314216252104
58,27.945.311/0001-80,0.027330987710011582,0.8344098636851407,-0.15164875512196097,-0.8156223785848449,0.022315317870458113
59,19.628.666/0001-17,-0.2950918013901396,0.8031842971065675,-0.004464291642873529,0.5079938017767098,0.20135531576706642
60,17.412.472/0001-54,0.3662929666026644,0.6784081863340277,0.11645866935734721,0.36454691418440804,0.16411769519056077
