,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.756.851/0001-69,-0.22462000848529096,0.921475264376974,0.23027005844686155,0.9115125134798964,0.002277257631004269
1,00.822.933/0001-64,,,,,0.006028053956455859
2,00.824.198/0001-28,-0.1836734620916572,0.775866078773804,0.022588333996967816,0.7805482999101484,0.003957548353743723
3,00.826.386/0001-95,-0.3533989173383301,,0.032594842919215675,0.912760912866105,0.0017159632038745193
4,00.826.907/0001-04,-0.13206798063034056,0.5205907371779513,0.05606272414305411,-0.3155431291494575,0.004007071134178281
5,00.826.911/0001-72,-0.19844363755592986,0.9103233115620994,-0.13572078963554107,0.5980056106502778,0.001264992453591206
6,00.829.282/0001-34,-0.09586032675636652,0.9686321060862825,-0.0013742528407655566,0.8786279133408728,0.0017347310388042645
7,00.829.288/0001-01,-0.10479681488903422,0.9531033440088691,-0.12300945510067021,0.8521449983137597,0.006186403481616749
8,00.829.292/0001-70,-0.132115989088121,,-0.0784695976160549,-0.7437511033350479,0.005511733891849377
9,00.832.414/0001-87,-0.12760792158959647,0.934661388762687,0.06660358262494871,-0.9589990972030389,0.0018622506022612359
10,00.832.445/0001-38,-0.17277627662611456,0.9340769431240902,0.11367679290339075,0.509256128842535,0.0012049387678274058
11,00.834.072/0001-34,-0.3184453331504987,0.8881374381947921,0.13913066609804028,0.8341582428181431,0.002899663205796783
12,01.129.004/0001-37,0.27722876889946163,0.9543256212887737,-0.06678230719981909,-0.2966147788501198,0.006314749592688678
13,01.433.414/0001-77,-0.12427275354396788,0.8451021006542262,-0.059291633127541106,0.8142634381459565,0.002756861317484835
14,01.616.137/0001-38,,,,,0.005766671905383411
15,01.624.178/0001-76,-0.3570564407269253,,0.08361712218758205,-0.40431313584330175,0.006485580243951524
16,01.972.291/0001-42,0.021065562808380976,,-0.058290288227800996,-0.21749313918431945,0.0023166432860943272
17,01.972.663/0001-30,0.3664188195144752,,-0.1539956441348288,-0.9896713846669422,0.004750286170562324
18,01.996.007/0001-78,-0.10108461607361607,0.91424157187431,-0.022833578839812886,0.953312267357348,0.004285756814679948
19,02.294.026/0001-15,,,,,0.0070575043507770585
20,02.567.996/0001-47,-0.10215620997819194,0.9282680277971312,0.015912300570973734,-0.9173837382520862,0.005852460163280143
21,02.887.948/0001-36,-0.06316751122766516,0.9335293746775484,-0.7829250172566349,0.9772949215081886,0.004207130236065147
22,02.939.538/0001-91,-0.15424408481692772,0.8997017858705001,-0.02787851197711659,0.9895758925051799,0.0018037040879404465
23,03.182.559/0001-78,-0.14979826858577494,0.9467060016872505,0.0055675019796644545,0.9380108105250168,0.001339390577838921
24,03.336.760/0001-62,-0.22976915996065528,0.7908204780692358,-0.059213466000556644,0.6521381350998137,0.006444617384967366
25,03.336.931/0001-53,0.16548214579785078,,0.06126472907032263,0.5625390553636325,0.004139860680601965
26,03.504.010/0001-52,-0.6143025132632919,0.7995489112889552,0.12824728248889836,-0.044802938745334954,0.00618663953164902
27,03.652.358/0001-97,-0.14957713370165596,0.7391186159264045,-0.09985395399813463,0.8531533223486462,0.003623997087964144
28,03.721.554/0001-76,-0.18546169463223106,,0.02749714204839752,0.6939204864568884,0.005922673524939814
29,03.737.211/0001-08,0.0061543294773720985,0.9103524088431477,-0.2578426293402552,0.617557482666213,0.005113029980658172
30,04.061.224/0001-64,-0.11184065939985574,0.9296633307668255,-0.054850483900061475,0.9849005583623043,0.005654952394977421
31,04.061.548/0001-00,-0.0957990039752938,0.9093888097869682,-0.21585878822689827,0.979168736530705,0.0047512248485010984
32,04.128.562/0001-76,-0.02658682134879448,0.9213032957016921,-0.30735490639795227,0.8210931467419894,0.006488461171874045
33,04.220.338/0001-00,-0.3271941913524441,0.2101194329863409,0.25985537263700076,-0.6913299685418888,0.004308466603253039
34,04.237.569/0001-26,-0.08475434371791829,0.8254462135065532,-0.002288115006327059,0.8744961028036992,0.0017882547718124189
35,04.237.583/0001-20,0.12801227752056982,0.9087569389325176,-0.34227339605393037,0.08607121043115938,0.004219866867003901
36,04.288.944/0001-67,-0.13322303020173265,0.33603987588000805,0.020336789914856487,0.756868270866494,0.00595202739372744
37,04.528.776/0001-30,-0.20533393727690552,0.9043717385587698,0.026096700145655287,0.8883203140029827,0.004212281313999141
38,04.831.907/0001-53,-0.14304127368320746,0.24471558171364569,0.009981423063362752,-0.11002732137907541,0.005402239426567851
39,05.073.650/0001-80,-0.14987766348701684,0.933831549885343,0.020593848353621595,-0.4332409796793905,0.0057402131268013915
40,05.080.623/0001-35,-0.20320482320491037,0.920172599419516,0.13035109649536133,0.9185097650720899,0.0025653621842439195
41,05.222.448/0001-73,,,,,0.006609651631134296
42,05.222.538/0001-64,0.12004409583973305,0.9082741514231967,-0.4425793880608105,0.8764520008678623,0.004014620583236512
