,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.089.915/0001-15,0.099766880479188,0.7121320891759896,0.08093006003316372,0.2997075361871495,0.006596304524450573
1,00.346.750/0001-10,-0.23223030844634346,0.40889938658200753,0.10717271751513965,0.10377453177559826,0.012097739305733485
2,00.400.490/0001-13,0.1763369266476208,0.1411517473192276,-0.061146733605187825,-0.6925234987337405,0.01591604708190213
3,00.539.553/0001-17,0.4451067118407134,-0.3346449980846325,0.47874274627429925,-0.8488412491636487,0.01866894673623849
4,00.826.903/0001-26,0.008725903484305696,0.3565743107607421,0.048026997448276085,-0.587118253737822,0.013168751137743117
5,00.829.163/0001-81,-0.2682981459420732,0.477377234847802,0.025490798740643708,-0.28028231171256196,0.011230725136535948
6,00.840.008/0001-66,0.06855830739025423,0.7799551385645928,-0.06727819499253007,-0.04118635961343727,0.019895099436165818
7,00.857.361/0001-59,0.08766356226664235,0.6792479550066247,-0.029674507286385876,-0.11731697120475686,0.012817907460897211
8,00.947.958/0001-94,-0.1623800252234565,0.46578066728689094,0.0002718703552790555,0.6402841474848726,0.014821741858993638
9,00.973.117/0001-51,0.2973032700092546,0.8286589775381111,-0.11549534877555995,-0.776419819714006,0.018756987999434815
10,01.099.040/0001-03,,,,,0.022285379465804618
11,01.111.801/0001-97,,,,,0.019713548238773762
12,01.174.068/0001-50,-0.1468375884081844,0.4201569588133756,0.06211833544976719,-0.9941795417850144,0.02360084364706329
13,01.221.890/0001-24,-0.04503041951980171,0.6915063897403867,0.013117590998305702,0.760721526184226,0.019019369101895032
14,01.231.931/0001-63,,,,,0.013568931086962633
15,01.309.845/0001-26,,,,,0.015008339700104753
16,01.353.626/0001-44,-0.11805417168037934,-0.964030790813134,-0.2168026471638758,-0.9884784972894736,0.014940174693980183
17,01.394.744/0001-09,0.033840365479870786,0.41275153574586293,0.16142276731422217,0.987188867811464,0.0138832618239666
18,01.541.649/0001-82,-0.07046490514212124,0.7521666287502475,0.07521987256879083,0.4446795487340621,0.016077157509351694
