,CNPJ,IbovCorrelation,SELICCorrelation,flowCorrelation,avgTicketCorrelation,vol
0,00.068.305/0001-35,-0.05302148509198755,0.6510710675188192,0.08388533314301659,0.030898989226456126,0.013162119261779568
1,00.071.477/0001-68,0.22058538412328815,0.278981351777199,0.1713630038192561,-0.1440209767972687,0.007153025853301569
2,00.180.995/0001-10,-0.07866878318609574,0.6794756270244156,-0.0792087391940005,0.5203902191775324,0.01575290336045666
3,00.222.816/0001-60,-0.16421438153633675,0.3691881813389568,-0.016047543920548413,0.38115388174012305,0.017092472751521263
4,00.756.851/0001-69,0.36034798806879353,0.530782715769684,-0.13169552458603004,-0.7216326035922127,0.012095666298442475
5,00.785.365/0001-79,-0.09313318952830553,0.7756026378799638,-0.035240510311877,-0.9926446240858745,0.010423824303785975
6,00.793.947/0001-05,-0.11883950467637726,0.4860848027308491,0.026834061429640593,0.9241811140846683,0.007675797569393804
7,00.817.201/0001-86,-0.030454003710599562,0.4132282208549271,-0.03104994328866969,0.9234942130719637,0.009702914849206259
8,00.822.933/0001-64,,,,,0.01692395895104408
9,00.824.198/0001-28,-0.08088929334649701,-0.6322804093577358,0.006103408335512469,0.49430343257178866,0.014604862627261121
10,00.826.386/0001-95,-0.48603482590979635,,-0.020690934680650565,0.6513799158932062,0.012393441963652043
11,00.826.901/0001-37,0.037026606481280415,0.5176138752855405,-0.009854613806374864,-0.8554873512801432,0.014428888238746515
12,00.826.907/0001-04,-0.15672867505083685,0.7084495151833379,0.05317539960520019,-0.6349252472627389,0.014587945357286575
13,00.826.911/0001-72,-0.1350297565937577,0.7009922493601367,0.16081159074618812,0.6664762932065686,0.00976290424619442
14,00.829.282/0001-34,-0.5994588021076596,0.5403660165977204,-0.005280087110604601,-0.8388731385201659,0.012132450441965498
15,00.829.288/0001-01,-0.34517534171289754,0.4158839611400897,0.03544168633856714,-0.4112197738845639,0.017077646501887485
16,00.829.292/0001-70,-0.38437622899045254,0.3228716343390514,-0.11508963984564889,-0.4769410436339424,0.016414425020955758
17,00.832.414/0001-87,-0.024148563611182398,0.635924288582261,0.010580495176679253,-0.8794334672795407,0.012235695784531434
18,00.832.424/0001-12,0.028088182992600953,0.18012200553257346,0.07560262896031945,0.8613263722611169,0.009843345036908929
19,00.832.431/0001-14,-0.05283731927739192,0.7382288268957525,-0.14628677254828606,0.9631098048944714,0.01223980292933215
20,00.832.443/0001-49,-0.5323557876322628,-0.04501005045746682,-0.007310230234474029,0.5389955766599802,0.016889168090690115
